Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Belize,12/10/22,69117,688,,,0,,17382.633211022556,,,,,84,BLZ,2022/12/10,0,501831,70
Belize,12/12/22,69376,688,,,259,,17447.770615737096,,,,,84,BLZ,2022/12/12,0,501831,0
Belize,12/19/22,69675,688,,,299,,17522.96785129558,,,,,84,BLZ,2022/12/19,0,501831,0
Belize,12/27/22,69946,688,,,271,,17591.123205263302,,,,,84,BLZ,2022/12/27,0,501831,0
Belize,1/3/23,70174,688,,,228,,17648.464241073787,,,,,84,BLZ,2023/01/03,0,501831,0
Belize,1/6/23,70174,688,,,0,,17648.464241073787,,,,,84,BLZ,2023/01/06,0,,
Benin,12/10/22,27980,163,,,0,,230.7971873428117,,,,,204,BEN,2022/12/10,0,3694544,0
Benin,12/16/22,27982,163,,,2,,230.813684639977,,,,,204,BEN,2022/12/16,0,3694544,0
Benin,1/6/23,27982,163,,,0,,230.813684639977,,,,,204,BEN,2023/01/06,0,,
Bhutan,12/10/22,62512,21,,,0,,8101.481055245383,,,,,64,BTN,2022/12/10,0,2011426,0
Bhutan,12/12/22,62521,21,,,9,,8102.647444570587,,,,,64,BTN,2022/12/12,0,2011426,0
Bhutan,12/20/22,62524,21,,,3,,8103.0362410123225,,,,,64,BTN,2022/12/20,0,2011426,0
Bhutan,1/3/23,62531,21,,,7,,8103.943432709704,,,,,64,BTN,2023/01/03,0,2011426,0
Bhutan,1/5/23,62538,21,,,7,,8104.850624407085,,,,,64,BTN,2023/01/05,0,2011426,0
Bhutan,1/6/23,62538,21,,,0,,8104.850624407085,,,,,64,BTN,2023/01/06,0,,
Bolivia,12/10/22,1116117,22253,,,0,,9561.502845576757,,,,,68,BOL,2022/12/10,0,14690530,0
Bolivia,12/11/22,1118388,22253,,,2271,,9580.957950160151,,,,,68,BOL,2022/12/11,0,14690530,0
Bolivia,12/12/22,1120512,22253,,,2124,,9599.153741501028,,,,,68,BOL,2022/12/12,0,14690530,0
Bolivia,12/13/22,1122783,22253,,,2271,,9618.608846084422,,,,,68,BOL,2022/12/13,0,14690530,0
Bolivia,12/15/22,1127584,22262,,,4801,,9659.737845249934,,,,,68,BOL,2022/12/15,9,14690530,0
Bolivia,12/17/22,1130165,22266,,,2581,,9681.848644426394,,,,,68,BOL,2022/12/17,4,14690530,0
Bolivia,12/18/22,1132555,22269,,,2390,,9702.323193063257,,,,,68,BOL,2022/12/18,3,14690530,0
Bolivia,12/19/22,1135046,22271,,,2491,,9723.662984132054,,,,,68,BOL,2022/12/19,2,14690530,0
Bolivia,12/21/22,1137843,22274,,,2797,,9747.624202766909,,,,,68,BOL,2022/12/21,3,14690530,0
Bolivia,12/22/22,1143829,22277,,,5986,,9798.904808683334,,,,,68,BOL,2022/12/22,3,14690530,0
Bolivia,12/25/22,1148513,22282,,,4684,,9839.031497308883,,,,,68,BOL,2022/12/25,5,15475852,0
Bolivia,12/26/22,1150207,22284,,,1694,,9853.543583246474,,,,,68,BOL,2022/12/26,2,15475852,0
Bolivia,12/28/22,1156157,22291,,,5950,,9904.515785919833,,,,,68,BOL,2022/12/28,7,15475852,0
Bolivia,12/30/22,1158948,22299,,,2791,,9928.425604014177,,,,,68,BOL,2022/12/30,8,15584795,0
Bolivia,12/31/22,1161018,22299,,,2070,,9946.158790490455,,,,,68,BOL,2022/12/31,0,15584795,0
Bolivia,1/1/23,1163105,22305,,,2087,,9964.037611831514,,,,,68,BOL,2023/01/01,6,15584795,0
Bolivia,1/2/23,1163836,22305,,,731,,9970.299911017097,,,,,68,BOL,2023/01/02,0,15584795,0
Bolivia,1/3/23,1165375,22310,,,1539,,9983.484149658156,,,,,68,BOL,2023/01/03,5,15584795,0
Bolivia,1/4/23,1167025,22313,,,1650,,9997.619298298669,,,,,68,BOL,2023/01/04,3,15584795,0
Bolivia,1/5/23,1168711,22315,,,1686,,10012.062850182245,,,,,68,BOL,2023/01/05,2,15584795,0
Bolivia,1/6/23,1168711,22315,,,0,,10012.062850182245,,,,,68,BOL,2023/01/06,0,,
Bosnia and Herzegovina,12/10/22,400661,16212,,,0,,12212.239946476713,,,,,70,BIH,2022/12/10,0,1924950,0
Bosnia and Herzegovina,12/12/22,400698,16215,,,37,,12213.367715034221,,,,,70,BIH,2022/12/12,3,1924950,0
Bosnia and Herzegovina,12/13/22,400722,16217,,,24,,12214.099240585037,,,,,70,BIH,2022/12/13,2,1924950,0
Bosnia and Herzegovina,12/14/22,400734,16217,,,12,,12214.465003360445,,,,,70,BIH,2022/12/14,0,1924950,0
Bosnia and Herzegovina,12/15/22,400754,16217,,,20,,12215.074607986126,,,,,70,BIH,2022/12/15,0,1924950,0
Bosnia and Herzegovina,12/16/22,400769,16218,,,15,,12215.531811455385,,,,,70,BIH,2022/12/16,1,1924950,0
Bosnia and Herzegovina,12/19/22,400809,16219,,,40,,12216.751020706744,,,,,70,BIH,2022/12/19,1,1924950,0
Bosnia and Herzegovina,12/20/22,400821,16219,,,12,,12217.116783482154,,,,,70,BIH,2022/12/20,0,1924950,0
Bosnia and Herzegovina,12/21/22,400842,16220,,,21,,12217.756868339116,,,,,70,BIH,2022/12/21,1,1924950,0
Bosnia and Herzegovina,12/22/22,400867,16221,,,25,,12218.518874121217,,,,,70,BIH,2022/12/22,1,1924950,0
Bosnia and Herzegovina,12/23/22,400879,16221,,,12,,12218.884636896624,,,,,70,BIH,2022/12/23,0,1924950,0
Bosnia and Herzegovina,12/26/22,400917,16223,,,38,,12220.042885685416,,,,,70,BIH,2022/12/26,2,1924950,0
Bosnia and Herzegovina,12/27/22,400941,16224,,,24,,12220.774411236232,,,,,70,BIH,2022/12/27,1,1924950,0
Bosnia and Herzegovina,12/28/22,400960,16226,,,19,,12221.35353563063,,,,,70,BIH,2022/12/28,2,1924950,0
Bosnia and Herzegovina,12/29/22,400979,16226,,,19,,12221.932660025024,,,,,70,BIH,2022/12/29,0,1924950,0
Bosnia and Herzegovina,12/30/22,400992,16227,,,13,,12222.328903031716,,,,,70,BIH,2022/12/30,1,1924950,0
Bosnia and Herzegovina,1/2/23,401001,16227,,,9,,12222.603225113273,,,,,70,BIH,2023/01/02,0,1924950,0
Bosnia and Herzegovina,1/3/23,401036,16229,,,35,,12223.670033208213,,,,,70,BIH,2023/01/03,2,1924950,0
Bosnia and Herzegovina,1/4/23,401058,16230,,,22,,12224.34059829646,,,,,70,BIH,2023/01/04,1,1924950,0
Bosnia and Herzegovina,1/5/23,401077,16234,,,19,,12224.919722690856,,,,,70,BIH,2023/01/05,4,1924950,0
Bosnia and Herzegovina,1/6/23,401083,16234,,,6,,12225.10260407856,,,,,70,BIH,2023/01/06,0,,
Botswana,12/10/22,326800,2793,,,0,,13896.773507680859,,,,,72,BWA,2022/12/10,0,3099433,0
Botswana,12/12/22,327061,2793,,,261,,13907.872216020836,,,,,72,BWA,2022/12/12,0,3099433,0
Botswana,12/16/22,327511,2794,,,450,,13927.007920055281,,,,,72,BWA,2022/12/16,1,3099433,0
Botswana,12/30/22,327860,2794,,,349,,13941.848721628661,,,,,72,BWA,2022/12/30,0,3121142,0
Botswana,1/3/23,328071,2876,,,211,,13950.821240631478,,,,,72,BWA,2023/01/03,82,3121142,0
Botswana,1/5/23,328071,2794,,,0,,13950.821240631478,,,,,72,BWA,2023/01/05,,3121142,0
Botswana,1/6/23,328071,2794,,,0,,13950.821240631478,,,,,72,BWA,2023/01/06,0,,
Brazil,12/10/22,35531716,690677,,,0,,16716.13417028272,,,,,76,BRA,2022/12/10,0,476477130,25339
Brazil,12/12/22,35643770,691015,,,112054,,16768.85072633976,,,,,76,BRA,2022/12/12,338,476495347,4032
Brazil,12/13/22,35696918,691178,,,53148,,16793.85455950341,,,,,76,BRA,2022/12/13,163,476523713,28366
Brazil,12/14/22,35751411,691449,,,54493,,16819.491156940505,,,,,76,BRA,2022/12/14,271,476548450,24737
Brazil,12/15/22,35809832,691652,,,58421,,16846.97570833009,,,,,76,BRA,2022/12/15,203,476548450,0
Brazil,12/16/22,35869526,691810,,,59694,,16875.05915111008,,,,,76,BRA,2022/12/16,158,476553058,4608
Brazil,12/19/22,35945063,692041,,,75537,,16910.596039528882,,,,,76,BRA,2022/12/19,231,480155675,2024465
Brazil,12/20/22,36001760,692280,,,56697,,16937.269523552353,,,,,76,BRA,2022/12/20,239,480155675,0
Brazil,12/21/22,36044441,692461,,,42681,,16957.349086344137,,,,,76,BRA,2022/12/21,181,480187165,31490
Brazil,12/22/22,36092845,692652,,,48404,,16980.12107288085,,,,,76,BRA,2022/12/22,191,480187165,0
Brazil,12/26/22,36190389,692969,,,97544,,17026.011302092018,,,,,76,BRA,2022/12/26,317,480288516,15547
Brazil,12/27/22,36226287,693199,,,35898,,17042.89975702746,,,,,76,BRA,2022/12/27,230,480291721,3205
Brazil,12/28/22,36264721,693562,,,38434,,17060.98129017662,,,,,76,BRA,2022/12/28,363,480310839,19118
Brazil,12/29/22,36302415,693734,,,37694,,17078.71468536121,,,,,76,BRA,2022/12/29,172,480310839,0
Brazil,12/30/22,36331281,693853,,,28866,,17092.294888719793,,,,,76,BRA,2022/12/30,119,480331769,20930
Brazil,1/2/23,36362366,693981,,,31085,,17106.919035515384,,,,,76,BRA,2023/01/02,128,480333982,72
Brazil,1/4/23,36423138,694411,,,60772,,17135.509630627548,,,,,76,BRA,2023/01/04,430,480415107,
Brazil,1/6/23,36477214,694779,,,54076,,17160.95004761704,,,,,76,BRA,2023/01/06,368,,
Brunei,12/10/22,261440,225,,,0,,59760.03638998544,,,,,96,BRN,2022/12/10,0,1283392,0
Brunei,12/13/22,264490,225,,,3050,,60457.20633716053,,,,,96,BRN,2022/12/13,0,1283392,0
Brunei,12/20/22,266819,225,,,2329,,60989.56988042964,,,,,96,BRN,2022/12/20,0,1283392,0
Brunei,1/5/23,270199,225,,,3380,,61762.17133008597,,,,,96,BRN,2023/01/05,0,1283392,0
Brunei,1/6/23,270199,225,,,0,,61762.17133008597,,,,,96,BRN,2023/01/06,0,,
Bulgaria,12/10/22,1288853,38061,,,68,,18548.797608673594,,,,,100,BGR,2022/12/10,1,4599617,470
Bulgaria,12/11/22,1288912,38062,,,59,,18549.64671951782,,,,,100,BGR,2022/12/11,1,4599623,6
Bulgaria,12/12/22,1289255,38067,,,343,,18554.583075781702,,,,,100,BGR,2022/12/12,5,4599623,0
Bulgaria,12/13/22,1289474,38072,,,219,,18557.73486010179,,,,,100,BGR,2022/12/13,5,4599954,331
Bulgaria,12/14/22,1289685,38076,,,211,,18560.771510748087,,,,,100,BGR,2022/12/14,4,4600225,271
Bulgaria,12/15/22,1289869,38077,,,184,,18563.41958524533,,,,,100,BGR,2022/12/15,1,4600622,397
Bulgaria,12/17/22,1290140,38081,,,271,,18567.319738445076,,,,,100,BGR,2022/12/17,4,4601278,319
Bulgaria,12/18/22,1290186,38082,,,46,,18567.98175706939,,,,,100,BGR,2022/12/18,1,4601288,10
Bulgaria,12/19/22,1290470,38082,,,284,,18572.069002489046,,,,,100,BGR,2022/12/19,0,4601290,2
Bulgaria,12/21/22,1290820,38084,,,350,,18577.106100717498,,,,,100,BGR,2022/12/21,2,4601828,286
Bulgaria,12/22/22,1290967,38089,,,147,,18579.22168197345,,,,,100,BGR,2022/12/22,5,4602107,279
Bulgaria,12/23/22,1291147,38090,,,180,,18581.812189633794,,,,,100,BGR,2022/12/23,1,4602419,312
Bulgaria,12/24/22,1291227,38090,,,80,,18582.96352637173,,,,,100,BGR,2022/12/24,0,4602627,208
Bulgaria,12/25/22,1291288,38091,,,61,,18583.841420634402,,,,,100,BGR,2022/12/25,1,4602635,8
Bulgaria,12/26/22,1291377,38097,,,89,,18585.12228275535,,,,,100,BGR,2022/12/26,6,4602636,1
Bulgaria,12/27/22,1291475,38097,,,98,,18586.532670259316,,,,,100,BGR,2022/12/27,0,4602646,10
Bulgaria,12/28/22,1291548,38097,,,73,,18587.58326503268,,,,,100,BGR,2022/12/28,0,4602651,5
Bulgaria,12/29/22,1291834,38104,,,286,,18591.699293870788,,,,,100,BGR,2022/12/29,7,4602660,9
Bulgaria,12/30/22,1292033,38106,,,199,,18594.563244006393,,,,,100,BGR,2022/12/30,2,4602858,198
Bulgaria,12/31/22,1292104,38108,,,71,,18595.58505536131,,,,,100,BGR,2022/12/31,2,4603029,171
Bulgaria,1/1/23,1292150,38108,,,46,,18596.247073985618,,,,,100,BGR,2023/01/01,0,4603029,0
Bulgaria,1/2/23,1292224,38108,,,74,,18597.312060468204,,,,,100,BGR,2023/01/02,0,4603029,0
Bulgaria,1/3/23,1292525,38113,,,301,,18601.643964944673,,,,,100,BGR,2023/01/03,5,4603031,2
Bulgaria,1/4/23,1292778,38116,,,253,,18605.285067378383,,,,,100,BGR,2023/01/04,3,4603157,126
Bulgaria,1/6/23,1293142,38122,,,364,,18610.523649535975,,,,,100,BGR,2023/01/06,6,,
Burkina Faso,12/10/22,21631,387,,,0,,103.48137741841256,,,,,854,BFA,2022/12/10,0,5117982,0
Burkina Faso,12/20/22,22006,395,,,375,,105.2753544204885,,,,,854,BFA,2022/12/20,8,5117982,0
Burkina Faso,1/6/23,22006,395,,,0,,105.2753544204885,,,,,854,BFA,2023/01/06,0,,
Burma,12/10/22,633418,19488,,,18,,1164.1617316176569,,,,,104,MMR,2022/12/10,0,64549994,0
Burma,12/11/22,633457,19488,,,39,,1164.2334098894034,,,,,104,MMR,2022/12/11,0,64549994,0
Burma,12/12/22,633462,19488,,,5,,1164.2425994114221,,,,,104,MMR,2022/12/12,0,64549994,0
Burma,12/13/22,633475,19488,,,13,,1164.266492168671,,,,,104,MMR,2022/12/13,0,64549994,0
Burma,12/14/22,633508,19488,,,33,,1164.3271430139948,,,,,104,MMR,2022/12/14,0,64549994,0
Burma,12/15/22,633521,19488,,,13,,1164.3510357712437,,,,,104,MMR,2022/12/15,0,64549994,0
Burma,12/16/22,633543,19488,,,22,,1164.3914696681263,,,,,104,MMR,2022/12/16,0,64549994,0
Burma,12/17/22,633551,19488,,,8,,1164.4061729033563,,,,,104,MMR,2022/12/17,0,64549994,0
Burma,12/18/22,633555,19488,,,4,,1164.4135245209714,,,,,104,MMR,2022/12/18,0,64549994,0
Burma,12/19/22,633568,19488,,,13,,1164.4374172782202,,,,,104,MMR,2022/12/19,0,64549994,0
Burma,12/20/22,633575,19488,,,7,,1164.4502826090466,,,,,104,MMR,2022/12/20,0,64549994,0
Burma,12/21/22,633585,19489,,,10,,1164.468661653084,,,,,104,MMR,2022/12/21,1,64549994,0
Burma,12/22/22,633590,19489,,,5,,1164.4778511751028,,,,,104,MMR,2022/12/22,0,64549994,0
Burma,12/23/22,633599,19489,,,9,,1164.4943923147366,,,,,104,MMR,2022/12/23,0,64549994,0
Burma,12/24/22,633607,19489,,,8,,1164.5090955499666,,,,,104,MMR,2022/12/24,0,64549994,0
Burma,12/25/22,633612,19490,,,5,,1164.5182850719855,,,,,104,MMR,2022/12/25,1,64549994,0
Burma,12/26/22,633617,19490,,,5,,1164.5274745940042,,,,,104,MMR,2022/12/26,0,64549994,0
Burma,12/27/22,633624,19490,,,7,,1164.5403399248305,,,,,104,MMR,2022/12/27,0,64549994,0
Burma,12/28/22,633639,19490,,,15,,1164.5679084908868,,,,,104,MMR,2022/12/28,0,64549994,0
Burma,12/29/22,633647,19490,,,8,,1164.5826117261167,,,,,104,MMR,2022/12/29,0,64549994,0
Burma,12/30/22,633671,19490,,,24,,1164.626721431807,,,,,104,MMR,2022/12/30,0,64549994,0
Burma,12/31/22,633683,19490,,,12,,1164.648776284652,,,,,104,MMR,2022/12/31,0,64549994,0
Burma,1/1/23,633685,19490,,,2,,1164.6524520934595,,,,,104,MMR,2023/01/01,0,64549994,0
Burma,1/2/23,633686,19490,,,1,,1164.6542899978633,,,,,104,MMR,2023/01/02,0,64549994,0
Burma,1/3/23,633694,19490,,,8,,1164.6689932330933,,,,,104,MMR,2023/01/03,0,64549994,0
Burma,1/4/23,633696,19490,,,2,,1164.6726690419007,,,,,104,MMR,2023/01/04,0,64549994,0
Burma,1/5/23,633700,19490,,,4,,1164.6800206595158,,,,,104,MMR,2023/01/05,0,64549994,0
Burma,1/6/23,633709,19490,,,9,,1164.6965617991495,,,,,104,MMR,2023/01/06,0,,
Burundi,12/10/22,51276,38,,,0,,431.2248287139423,,,,,108,BDI,2022/12/10,0,29516,0
Burundi,12/14/22,51481,38,,,205,,432.9488534016395,,,,,108,BDI,2022/12/14,0,29516,0
Burundi,12/21/22,51722,38,,,241,,434.9756336442493,,,,,108,BDI,2022/12/21,0,29516,
Burundi,1/3/23,52051,38,,,329,,437.74248302109004,,,,,108,BDI,2023/01/03,0,30480,0
Burundi,1/5/23,52162,38,,,111,,438.6759793154041,,,,,108,BDI,2023/01/05,0,30480,0
Burundi,1/6/23,52162,38,,,0,,438.6759793154041,,,,,108,BDI,2023/01/06,0,,
Cabo Verde,12/10/22,63119,412,,,12,,11352.583149276603,,,,,132,CPV,2022/12/10,0,859940,0
Cabo Verde,12/12/22,63130,412,,,11,,11354.561609243365,,,,,132,CPV,2022/12/12,0,859940,0
Cabo Verde,12/13/22,63144,412,,,14,,11357.079649201061,,,,,132,CPV,2022/12/13,0,859940,0
Cabo Verde,12/14/22,63150,412,,,6,,11358.158809182933,,,,,132,CPV,2022/12/14,0,859940,0
Cabo Verde,12/16/22,63159,412,,,9,,11359.777549155737,,,,,132,CPV,2022/12/16,0,859940,0
Cabo Verde,12/18/22,63164,412,,,5,,11360.67684914063,,,,,132,CPV,2022/12/18,0,859940,0
Cabo Verde,12/19/22,63173,412,,,9,,11362.295589113433,,,,,132,CPV,2022/12/19,0,859940,0
Cabo Verde,12/20/22,63178,412,,,5,,11363.194889098326,,,,,132,CPV,2022/12/20,0,859940,0
Cabo Verde,12/21/22,63181,412,,,3,,11363.73446908926,,,,,132,CPV,2022/12/21,0,859940,0
Cabo Verde,12/22/22,63185,412,,,4,,11364.453909077174,,,,,132,CPV,2022/12/22,0,859940,0
Cabo Verde,12/23/22,63190,412,,,5,,11365.353209062067,,,,,132,CPV,2022/12/23,0,859940,0
Cabo Verde,12/26/22,63197,412,,,7,,11366.612229040915,,,,,132,CPV,2022/12/26,0,859940,0
Cabo Verde,12/28/22,63200,412,,,3,,11367.15180903185,,,,,132,CPV,2022/12/28,0,859940,0
Cabo Verde,1/2/23,63203,412,,,3,,11367.691389022784,,,,,132,CPV,2023/01/02,0,859940,0
Cabo Verde,1/4/23,63207,412,,,4,,11368.410829010698,,,,,132,CPV,2023/01/04,0,859940,0
Cabo Verde,1/6/23,63207,412,,,0,,11368.410829010698,,,,,132,CPV,2023/01/06,0,,
Cambodia,12/10/22,138238,3056,,,36,,826.8331824966979,,,,,116,KHM,2022/12/10,0,44981700,0
Cambodia,12/11/22,138251,3056,,,13,,826.9109384782114,,,,,116,KHM,2022/12/11,0,44981700,0
Cambodia,12/12/22,138276,3056,,,25,,827.0604692118911,,,,,116,KHM,2022/12/12,0,44981700,0
Cambodia,12/13/22,138302,3056,,,26,,827.215981174918,,,,,116,KHM,2022/12/13,0,44981700,0
Cambodia,12/14/22,138320,3056,,,18,,827.3236433031674,,,,,116,KHM,2022/12/14,0,44981700,0
Cambodia,12/15/22,138347,3056,,,27,,827.4851364955415,,,,,116,KHM,2022/12/15,0,44981700,0
Cambodia,12/16/22,138362,3056,,,15,,827.5748549357494,,,,,116,KHM,2022/12/16,0,44981700,0
Cambodia,12/18/22,138387,3056,,,25,,827.724385669429,,,,,116,KHM,2022/12/18,0,45101653,0
Cambodia,12/19/22,138419,3056,,,32,,827.915785008539,,,,,116,KHM,2022/12/19,0,44981700,
Cambodia,12/20/22,138438,3056,,,19,,828.0294283661357,,,,,116,KHM,2022/12/20,0,44981700,0
Cambodia,12/21/22,138457,3056,,,19,,828.1430717237323,,,,,116,KHM,2022/12/21,0,44981700,0
Cambodia,12/22/22,138467,3056,,,10,,828.2028840172042,,,,,116,KHM,2022/12/22,0,44981700,0
Cambodia,12/23/22,138484,3056,,,17,,828.3045649161064,,,,,116,KHM,2022/12/23,0,44981700,0
Cambodia,12/24/22,138495,3056,,,11,,828.3703584389255,,,,,116,KHM,2022/12/24,0,44981700,0
Cambodia,12/25/22,138510,3056,,,15,,828.4600768791333,,,,,116,KHM,2022/12/25,0,44981700,0
Cambodia,12/26/22,138525,3056,,,15,,828.5497953193411,,,,,116,KHM,2022/12/26,0,44981700,0
Cambodia,12/27/22,138535,3056,,,10,,828.609607612813,,,,,116,KHM,2022/12/27,0,44981700,0
Cambodia,12/28/22,138551,3056,,,16,,828.705307282368,,,,,116,KHM,2022/12/28,0,44981700,0
Cambodia,12/29/22,138564,3056,,,13,,828.7830632638814,,,,,116,KHM,2022/12/29,0,45101653,119953
Cambodia,12/30/22,138578,3056,,,14,,828.8668004747421,,,,,116,KHM,2022/12/30,0,45101653,0
Cambodia,12/31/22,138584,3056,,,6,,828.9026878508253,,,,,116,KHM,2022/12/31,0,45101653,0
Cambodia,1/1/23,138591,3056,,,7,,828.9445564562556,,,,,116,KHM,2023/01/01,0,45101653,0
Cambodia,1/2/23,138595,3056,,,4,,828.9684813736443,,,,,116,KHM,2023/01/02,0,45101653,0
Cambodia,1/3/23,138600,3056,,,5,,828.9983875203803,,,,,116,KHM,2023/01/03,0,45101653,0
Cambodia,1/4/23,138609,3056,,,9,,829.052218584505,,,,,116,KHM,2023/01/04,0,45101653,0
Cambodia,1/5/23,138615,3056,,,6,,829.0881059605881,,,,,116,KHM,2023/01/05,0,45101653,0
Cambodia,1/6/23,138617,3056,,,2,,829.1000684192825,,,,,116,KHM,2023/01/06,0,,
Cameroon,12/10/22,123993,1965,,,0,,467.0897131093567,,,,,120,CMR,2022/12/10,0,3569131,0
Cameroon,1/6/23,123993,1965,,,0,,467.0897131093567,,,,,120,CMR,2023/01/06,0,,
Canada,12/10/22,4463982,48493,,,948,,11792.099377789904,,,,,124,CAN,2022/12/10,19,95588037,20294
Canada,12/11/22,4464788,48494,,,806,,11794.228515429459,,,,,124,CAN,2022/12/11,1,95588037,0
Canada,12/12/22,4467899,48574,,,3111,,11802.446564060547,,,,,124,CAN,2022/12/12,80,95588037,0
Canada,12/13/22,4469719,48599,,,1820,,11807.254294214383,,,,,124,CAN,2022/12/13,25,95627345,39308
Canada,12/14/22,4472056,48657,,,2337,,11813.427736725103,,,,,124,CAN,2022/12/14,58,95627345,0
Canada,12/15/22,4474287,48781,,,2231,,11819.321168578514,,,,,124,CAN,2022/12/15,124,95627345,0
Canada,12/16/22,4475933,48800,,,1646,,11823.669258596763,,,,,124,CAN,2022/12/16,19,95627345,0
Canada,12/17/22,4476968,48804,,,1035,,11826.40332492051,,,,,124,CAN,2022/12/17,4,95798034,170689
Canada,12/18/22,4477829,48807,,,861,,11828.677751108671,,,,,124,CAN,2022/12/18,3,95798034,0
Canada,12/19/22,4480315,48830,,,2486,,11835.244793505612,,,,,124,CAN,2022/12/19,23,95830448,32414
Canada,12/20/22,4482256,48859,,,1941,,11840.372158466378,,,,,124,CAN,2022/12/20,29,95936288,105840
Canada,12/21/22,4484611,48918,,,2355,,11846.593149956643,,,,,124,CAN,2022/12/21,59,95962730,26442
Canada,12/22/22,4493472,48993,,,8861,,11870.000455941881,,,,,124,CAN,2022/12/22,75,96050833,88103
Canada,12/23/22,4497810,49139,,,4338,,11881.459760011847,,,,,124,CAN,2022/12/23,146,96191475,140642
Canada,12/26/22,4499522,49150,,,1712,,11885.982196288422,,,,,124,CAN,2022/12/26,11,96228815,2911
Canada,12/27/22,4500290,49152,,,768,,11888.01095274894,,,,,124,CAN,2022/12/27,2,96233171,4356
Canada,12/28/22,4501242,49168,,,952,,11890.525765444794,,,,,124,CAN,2022/12/28,16,96235754,2583
Canada,12/29/22,4502350,49218,,,1108,,11893.452669296688,,,,,124,CAN,2022/12/29,50,96248636,12882
Canada,12/30/22,4504331,49229,,,1981,,11898.68569865644,,,,,124,CAN,2022/12/30,11,96268870,20234
Canada,12/31/22,4505142,49238,,,811,,11900.82804434587,,,,,124,CAN,2022/12/31,9,96292227,23357
Canada,1/1/23,4505742,49240,,,600,,11902.41301033065,,,,,124,CAN,2023/01/01,2,96303716,11489
Canada,1/2/23,4506199,49240,,,457,,11903.620226089059,,,,,124,CAN,2023/01/02,0,96307828,4112
Canada,1/3/23,4507762,49242,,,1563,,11907.749062479412,,,,,124,CAN,2023/01/03,2,96312417,4589
Canada,1/4/23,4508933,49248,,,1171,,11910.842387759709,,,,,124,CAN,2023/01/04,6,96321465,9048
Canada,1/5/23,4520290,49442,,,11357,,11940.843152241636,,,,,124,CAN,2023/01/05,194,96336799,15334
Canada,1/6/23,4523705,49525,,,3415,,11949.864250305014,,,,,124,CAN,2023/01/06,83,,
Central African Republic,12/10/22,15311,113,,,0,,317.0134192892241,,,,,140,CAF,2022/12/10,0,1997710,0
Central African Republic,12/26/22,15351,113,,,40,,317.841617105929,,,,,140,CAF,2022/12/26,0,1997710,0
Central African Republic,1/6/23,15351,113,,,0,,317.841617105929,,,,,140,CAF,2023/01/06,0,,
Chad,12/10/22,7647,194,,,0,,46.5546428956927,,,,,148,TCD,2022/12/10,0,3887776,0
Chad,12/12/22,7648,194,,,1,,46.56073085736338,,,,,148,TCD,2022/12/12,0,3891785,4009
Chad,12/19/22,7649,194,,,1,,46.56681881903406,,,,,148,TCD,2022/12/19,0,3887776,0
Chad,12/26/22,7650,194,,,1,,46.57290678070474,,,,,148,TCD,2022/12/26,0,3887776,0
Chad,1/2/23,7651,194,,,1,,46.57899474237542,,,,,148,TCD,2023/01/02,0,3891785,0
Chad,1/6/23,7651,194,,,0,,46.57899474237542,,,,,148,TCD,2023/01/06,0,,
Chile,12/10/22,4955536,62708,,,2342,,25923.215214899566,,,,,152,CHL,2022/12/10,25,62595355,2776
Chile,12/11/22,4958816,62715,,,3280,,25940.373428643725,,,,,152,CHL,2022/12/11,7,62595576,221
Chile,12/12/22,4961151,62745,,,2335,,25952.588193610984,,,,,152,CHL,2022/12/12,30,62595605,29
Chile,12/13/22,4963204,62749,,,2053,,25963.327770689262,,,,,152,CHL,2022/12/13,4,62597362,1757
Chile,12/14/22,4967494,62753,,,4290,,25985.769458787567,,,,,152,CHL,2022/12/14,4,62599105,1743
Chile,12/15/22,4971853,62795,,,4359,,26008.572097114025,,,,,152,CHL,2022/12/15,42,62601031,1926
Chile,12/16/22,4975862,62822,,,4009,,26029.543828486076,,,,,152,CHL,2022/12/16,27,62603029,1998
Chile,12/17/22,4979633,62850,,,3771,,26049.270543129132,,,,,152,CHL,2022/12/17,28,62604902,1873
Chile,12/18/22,4983092,62875,,,3459,,26067.3651350014,,,,,152,CHL,2022/12/18,25,62605201,299
Chile,12/19/22,4985688,62903,,,2596,,26080.945233440376,,,,,152,CHL,2022/12/19,28,62605222,21
Chile,12/20/22,4987847,62905,,,2159,,26092.239313767703,,,,,152,CHL,2022/12/20,2,62607024,1802
Chile,12/21/22,4992125,62913,,,4278,,26114.618227913284,,,,,152,CHL,2022/12/21,8,62609044,2020
Chile,12/22/22,4997056,62963,,,4931,,26140.41309131952,,,,,152,CHL,2022/12/22,50,62610972,1928
Chile,12/23/22,5001737,62988,,,4681,,26164.900164044033,,,,,152,CHL,2022/12/23,25,62612639,1667
Chile,12/24/22,5006159,63012,,,4422,,26188.032365622283,,,,,152,CHL,2022/12/24,24,62613702,1063
Chile,12/25/22,5010061,63039,,,3902,,26208.44436258256,,,,,152,CHL,2022/12/25,27,62613733,31
Chile,12/26/22,5012746,63039,,,2685,,26222.490034504226,,,,,152,CHL,2022/12/26,0,62613741,8
